14.875	76.625
14.875	76.875
14.875	77.125
14.875	77.375
14.875	77.625
14.875	77.875
14.875	78.125
14.875	78.375
14.875	78.625
14.875	78.875
14.875	79.125
14.875	79.375
14.875	79.625
14.875	79.875
15.125	74.125
15.125	74.375
15.125	74.625
15.125	74.875
15.125	75.125
15.125	75.375
15.125	75.625
15.125	75.875
15.125	76.125
15.125	76.375
15.125	76.625
15.125	76.875
15.125	77.125
15.125	77.375
15.125	77.625
15.125	77.875
15.125	78.125
15.125	78.375
15.125	78.625
15.125	78.875
15.125	79.125
15.125	79.375
15.125	79.625
15.125	79.875
15.375	73.875
15.375	74.125
15.375	74.375
15.375	74.625
15.375	74.875
15.375	75.125
15.375	75.375
15.375	75.625
15.375	75.875
15.375	76.125
15.375	76.375
15.375	76.625
15.375	76.875
15.375	77.125
15.375	77.375
15.375	77.625
15.375	77.875
15.375	78.125
15.375	78.375
15.375	78.625
15.375	78.875
15.375	79.125
15.375	79.375
15.375	79.625
15.375	79.875
15.625	73.875
15.625	74.125
15.625	74.375
15.625	74.625
15.625	74.875
15.625	75.125
15.625	75.375
15.625	75.625
15.625	75.875
15.625	76.125
15.625	76.375
15.625	76.625
15.625	76.875
15.625	77.125
15.625	77.375
15.625	77.625
15.625	77.875
15.625	78.125
15.625	78.375
15.625	78.625
15.625	78.875
15.625	79.125
15.625	79.375
15.625	79.625
15.625	79.875
15.875	73.875
15.875	74.125
15.875	74.375
15.875	74.625
15.875	74.875
15.875	75.125
15.875	75.375
15.875	75.625
15.875	75.875
15.875	76.125
15.875	76.375
15.875	76.625
15.875	76.875
15.875	77.125
15.875	77.375
15.875	77.625
15.875	77.875
15.875	78.125
15.875	78.375
15.875	78.625
15.875	78.875
15.875	79.125
15.875	79.375
15.875	79.625
15.875	79.875
15.875	80.125
16.125	73.625
16.125	73.875
16.125	74.125
16.125	74.375
16.125	74.625
16.125	74.875
16.125	75.125
16.125	75.375
16.125	75.625
16.125	75.875
16.125	76.125
16.125	76.375
16.125	76.625
16.125	76.875
16.125	77.125
16.125	77.375
16.125	77.625
16.125	77.875
16.125	78.125
16.125	78.375
16.125	78.625
16.125	78.875
16.125	79.125
16.125	79.375
16.125	79.625
16.125	79.875
16.125	80.125
16.125	80.375
16.125	80.625
16.125	80.875
16.375	73.625
16.375	73.875
16.375	74.125
16.375	74.375
16.375	74.625
16.375	74.875
16.375	75.125
16.375	75.375
16.375	75.625
16.375	75.875
16.375	76.125
16.375	76.375
16.375	76.625
16.375	76.875
16.375	77.125
16.375	77.375
16.375	77.625
16.375	77.875
16.375	78.125
16.375	78.375
16.375	78.625
16.375	78.875
16.375	79.125
16.375	79.375
16.375	79.625
16.375	79.875
16.375	80.125
16.375	80.375
16.375	80.625
16.375	80.875
16.625	73.625
16.625	73.875
16.625	74.125
16.625	74.375
16.625	74.625
16.625	74.875
16.625	75.125
16.625	75.375
16.625	75.625
16.625	75.875
16.625	76.125
16.625	76.375
16.625	76.625
16.625	76.875
16.625	77.125
16.625	77.375
16.625	77.625
16.625	77.875
16.625	78.125
16.625	78.375
16.625	78.625
16.625	78.875
16.625	79.125
16.625	79.375
16.625	79.625
16.625	79.875
16.625	80.125
16.625	80.375
16.625	80.625
16.625	80.875
16.625	81.125
16.625	81.375
16.625	81.625
16.625	81.875
16.875	73.375
16.875	73.625
16.875	73.875
16.875	74.125
16.875	74.375
16.875	74.625
16.875	74.875
16.875	75.125
16.875	75.375
16.875	75.625
16.875	75.875
16.875	76.125
16.875	76.375
16.875	76.625
16.875	76.875
16.875	77.125
16.875	77.375
16.875	77.625
16.875	77.875
16.875	78.125
16.875	78.375
16.875	78.625
16.875	78.875
16.875	79.125
16.875	79.375
16.875	79.625
16.875	79.875
16.875	80.125
16.875	80.375
16.875	80.625
16.875	80.875
16.875	81.125
16.875	81.375
16.875	81.625
16.875	81.875
16.875	82.125
17.125	73.375
17.125	73.625
17.125	73.875
17.125	74.125
17.125	74.375
17.125	74.625
17.125	74.875
17.125	75.125
17.125	75.375
17.125	75.625
17.125	75.875
17.125	76.125
17.125	76.375
17.125	76.625
17.125	76.875
17.125	77.125
17.125	77.375
17.125	77.625
17.125	77.875
17.125	78.125
17.125	78.375
17.125	78.625
17.125	78.875
17.125	79.125
17.125	79.375
17.125	79.625
17.125	79.875
17.125	80.125
17.125	80.375
17.125	80.625
17.125	80.875
17.125	81.125
17.125	81.375
17.125	81.625
17.125	81.875
17.125	82.125
17.375	73.375
17.375	73.625
17.375	73.875
17.375	74.125
17.375	74.375
17.375	74.625
17.375	74.875
17.375	75.125
17.375	75.375
17.375	75.625
17.375	75.875
17.375	76.125
17.375	76.375
17.375	76.625
17.375	76.875
17.375	77.125
17.375	77.375
17.375	77.625
17.375	77.875
17.375	78.125
17.375	78.375
17.375	78.625
17.375	78.875
17.375	79.125
17.375	79.375
17.375	79.625
17.375	79.875
17.375	80.125
17.375	80.375
17.375	80.625
17.375	80.875
17.375	81.125
17.375	81.375
17.375	81.625
17.375	81.875
17.375	82.125
17.375	82.375
17.625	73.375
17.625	73.625
17.625	73.875
17.625	74.125
17.625	74.375
17.625	74.625
17.625	74.875
17.625	75.125
17.625	75.375
17.625	75.625
17.625	75.875
17.625	76.125
17.625	76.375
17.625	76.625
17.625	76.875
17.625	77.125
17.625	77.375
17.625	77.625
17.625	77.875
17.625	78.125
17.625	78.375
17.625	78.625
17.625	78.875
17.625	79.125
17.625	79.375
17.625	79.625
17.625	79.875
17.625	80.125
17.625	80.375
17.625	80.625
17.625	80.875
17.625	81.125
17.625	81.375
17.625	81.625
17.625	81.875
17.625	82.125
17.625	82.375
17.625	82.625
17.875	73.375
17.875	73.625
17.875	73.875
17.875	74.125
17.875	74.375
17.875	74.625
17.875	74.875
17.875	75.125
17.875	75.375
17.875	75.625
17.875	75.875
17.875	76.125
17.875	76.375
17.875	76.625
17.875	76.875
17.875	77.125
17.875	77.375
17.875	77.625
17.875	77.875
17.875	78.125
17.875	78.375
17.875	78.625
17.875	78.875
17.875	79.125
17.875	79.375
17.875	79.625
17.875	79.875
17.875	80.125
17.875	80.375
17.875	80.625
17.875	80.875
17.875	81.125
17.875	81.375
17.875	81.625
17.875	81.875
17.875	82.125
17.875	82.375
17.875	82.625
17.875	82.875
17.875	83.125
18.125	73.375
18.125	73.625
18.125	73.875
18.125	74.125
18.125	74.375
18.125	74.625
18.125	74.875
18.125	75.125
18.125	75.375
18.125	75.625
18.125	75.875
18.125	76.125
18.125	76.375
18.125	76.625
18.125	76.875
18.125	77.125
18.125	77.375
18.125	77.625
18.125	77.875
18.125	78.125
18.125	78.375
18.125	78.625
18.125	78.875
18.125	79.125
18.125	79.375
18.125	79.625
18.125	79.875
18.125	80.125
18.125	80.375
18.125	80.625
18.125	80.875
18.125	81.125
18.125	81.375
18.125	81.625
18.125	81.875
18.125	82.125
18.125	82.375
18.125	82.625
18.125	82.875
18.125	83.125
18.125	83.375
18.375	73.125
18.375	73.375
18.375	73.625
18.375	73.875
18.375	74.125
18.375	74.375
18.375	74.625
18.375	74.875
18.375	75.125
18.375	75.375
18.375	75.625
18.375	75.875
18.375	76.125
18.375	76.375
18.375	76.625
18.375	76.875
18.375	77.125
18.375	77.375
18.375	77.625
18.375	77.875
18.375	78.125
18.375	78.375
18.375	78.625
18.375	78.875
18.375	79.125
18.375	79.375
18.375	79.625
18.375	79.875
18.375	80.125
18.375	80.375
18.375	80.625
18.375	80.875
18.375	81.125
18.375	81.375
18.375	81.625
18.375	81.875
18.375	82.125
18.375	82.375
18.375	82.625
18.375	82.875
18.375	83.125
18.375	83.375
18.375	83.625
18.625	73.125
18.625	73.375
18.625	73.625
18.625	73.875
18.625	74.125
18.625	74.375
18.625	74.625
18.625	74.875
18.625	75.125
18.625	75.375
18.625	75.625
18.625	75.875
18.625	76.125
18.625	76.375
18.625	76.625
18.625	76.875
18.625	77.125
18.625	77.375
18.625	77.625
18.625	77.875
18.625	78.125
18.625	78.375
18.625	78.625
18.625	78.875
18.625	79.125
18.625	79.375
18.625	79.625
18.625	79.875
18.625	80.125
18.625	80.375
18.625	80.625
18.625	80.875
18.625	81.125
18.625	81.375
18.625	81.625
18.625	81.875
18.625	82.125
18.625	82.375
18.625	82.625
18.625	82.875
18.625	83.125
18.625	83.375
18.625	83.625
18.625	83.875
18.875	73.125
18.875	73.375
18.875	73.625
18.875	73.875
18.875	74.125
18.875	74.375
18.875	74.625
18.875	74.875
18.875	75.125
18.875	75.375
18.875	75.625
18.875	75.875
18.875	76.125
18.875	76.375
18.875	76.625
18.875	76.875
18.875	77.125
18.875	77.375
18.875	77.625
18.875	77.875
18.875	78.125
18.875	78.375
18.875	78.625
18.875	78.875
18.875	79.125
18.875	79.375
18.875	79.625
18.875	79.875
18.875	80.125
18.875	80.375
18.875	80.625
18.875	80.875
18.875	81.125
18.875	81.375
18.875	81.625
18.875	81.875
18.875	82.125
18.875	82.375
18.875	82.625
18.875	82.875
18.875	83.125
18.875	83.375
18.875	83.625
18.875	83.875
18.875	84.125
19.125	73.125
19.125	73.375
19.125	73.625
19.125	73.875
19.125	74.125
19.125	74.375
19.125	74.625
19.125	74.875
19.125	75.125
19.125	75.375
19.125	75.625
19.125	75.875
19.125	76.125
19.125	76.375
19.125	76.625
19.125	76.875
19.125	77.125
19.125	77.375
19.125	77.625
19.125	77.875
19.125	78.125
19.125	78.375
19.125	78.625
19.125	78.875
19.125	79.125
19.125	79.375
19.125	79.625
19.125	79.875
19.125	80.125
19.125	80.375
19.125	80.625
19.125	80.875
19.125	81.125
19.125	81.375
19.125	81.625
19.125	81.875
19.125	82.125
19.125	82.375
19.125	82.625
19.125	82.875
19.125	83.125
19.125	83.375
19.125	83.625
19.125	83.875
19.125	84.125
19.125	84.375
19.375	72.875
19.375	73.125
19.375	73.375
19.375	73.625
19.375	73.875
19.375	74.125
19.375	74.375
19.375	74.625
19.375	74.875
19.375	75.125
19.375	75.375
19.375	75.625
19.375	75.875
19.375	76.125
19.375	76.375
19.375	76.625
19.375	76.875
19.375	77.125
19.375	77.375
19.375	77.625
19.375	77.875
19.375	78.125
19.375	78.375
19.375	78.625
19.375	78.875
19.375	79.125
19.375	79.375
19.375	79.625
19.375	79.875
19.375	80.125
19.375	80.375
19.375	80.625
19.375	80.875
19.375	81.125
19.375	81.375
19.375	81.625
19.375	81.875
19.375	82.125
19.375	82.375
19.375	82.625
19.375	82.875
19.375	83.125
19.375	83.375
19.375	83.625
19.375	83.875
19.375	84.125
19.375	84.375
19.375	84.625
19.625	72.875
19.625	73.125
19.625	73.375
19.625	73.625
19.625	73.875
19.625	74.125
19.625	74.375
19.625	74.625
19.625	74.875
19.625	75.125
19.625	75.375
19.625	75.625
19.625	75.875
19.625	76.125
19.625	76.375
19.625	76.625
19.625	76.875
19.625	77.125
19.625	77.375
19.625	77.625
19.625	77.875
19.625	78.125
19.625	78.375
19.625	78.625
19.625	78.875
19.625	79.125
19.625	79.375
19.625	79.625
19.625	79.875
19.625	80.125
19.625	80.375
19.625	80.625
19.625	80.875
19.625	81.125
19.625	81.375
19.625	81.625
19.625	81.875
19.625	82.125
19.625	82.375
19.625	82.625
19.625	82.875
19.625	83.125
19.625	83.375
19.625	83.625
19.625	83.875
19.625	84.125
19.625	84.375
19.625	84.625
19.625	84.875
19.875	72.875
19.875	73.125
19.875	73.375
19.875	73.625
19.875	73.875
19.875	74.125
19.875	74.375
19.875	74.625
19.875	74.875
19.875	75.125
19.875	75.375
19.875	75.625
19.875	75.875
19.875	76.125
19.875	76.375
19.875	76.625
19.875	76.875
19.875	77.125
19.875	77.375
19.875	77.625
19.875	77.875
19.875	78.125
19.875	78.375
19.875	78.625
19.875	78.875
19.875	79.125
19.875	79.375
19.875	79.625
19.875	79.875
19.875	80.125
19.875	80.375
19.875	80.625
19.875	80.875
19.875	81.125
19.875	81.375
19.875	81.625
19.875	81.875
19.875	82.125
19.875	82.375
19.875	82.625
19.875	82.875
19.875	83.125
19.875	83.375
19.875	83.625
19.875	83.875
19.875	84.125
19.875	84.375
19.875	84.625
19.875	84.875
19.875	85.125
19.875	85.375
20.125	72.875
20.125	73.125
20.125	73.375
20.125	73.625
20.125	73.875
20.125	74.125
20.125	74.375
20.125	74.625
20.125	74.875
20.125	75.125
20.125	75.375
20.125	75.625
20.125	75.875
20.125	76.125
20.125	76.375
20.125	76.625
20.125	76.875
20.125	77.125
20.125	77.375
20.125	77.625
20.125	77.875
20.125	78.125
20.125	78.375
20.125	78.625
20.125	78.875
20.125	79.125
20.125	79.375
20.125	79.625
20.125	79.875
20.125	80.125
20.125	80.375
20.125	80.625
20.125	80.875
20.125	81.125
20.125	81.375
20.125	81.625
20.125	81.875
20.125	82.125
20.125	82.375
20.125	82.625
20.125	82.875
20.125	83.125
20.125	83.375
20.125	83.625
20.125	83.875
20.125	84.125
20.125	84.375
20.125	84.625
20.125	84.875
20.125	85.125
20.125	85.375
20.125	85.625
20.125	85.875
20.125	86.125
20.375	73.125
20.375	73.375
20.375	73.625
20.375	73.875
20.375	74.125
20.375	74.375
20.375	74.625
20.375	74.875
20.375	75.125
20.375	75.375
20.375	75.625
20.375	75.875
20.375	76.125
20.375	76.375
20.375	76.625
20.375	76.875
20.375	77.125
20.375	77.375
20.375	77.625
20.375	77.875
20.375	78.125
20.375	78.375
20.375	78.625
20.375	78.875
20.375	79.125
20.375	79.375
20.375	79.625
20.375	79.875
20.375	80.125
20.375	80.375
20.375	80.625
20.375	80.875
20.375	81.125
20.375	81.375
20.375	81.625
20.375	81.875
20.375	82.125
20.375	82.375
20.375	82.625
20.375	82.875
20.375	83.125
20.375	83.375
20.375	83.625
20.375	83.875
20.375	84.125
20.375	84.375
20.375	84.625
20.375	84.875
20.375	85.125
20.375	85.375
20.375	85.625
20.375	85.875
20.375	86.125
20.375	86.375
20.625	73.125
20.625	73.375
20.625	73.625
20.625	73.875
20.625	74.125
20.625	74.375
20.625	74.625
20.625	74.875
20.625	75.125
20.625	75.375
20.625	75.625
20.625	75.875
20.625	76.125
20.625	76.375
20.625	76.625
20.625	76.875
20.625	77.125
20.625	77.375
20.625	77.625
20.625	77.875
20.625	78.125
20.625	78.375
20.625	78.625
20.625	78.875
20.625	79.125
20.625	79.375
20.625	79.625
20.625	79.875
20.625	80.125
20.625	80.375
20.625	80.625
20.625	80.875
20.625	81.125
20.625	81.375
20.625	81.625
20.625	81.875
20.625	82.125
20.625	82.375
20.625	82.625
20.625	82.875
20.625	83.125
20.625	83.375
20.625	83.625
20.625	83.875
20.625	84.125
20.625	84.375
20.625	84.625
20.625	84.875
20.625	85.125
20.625	85.375
20.625	85.625
20.625	85.875
20.625	86.125
20.625	86.375
20.625	86.625
20.875	70.875
20.875	72.875
20.875	73.125
20.875	73.375
20.875	73.625
20.875	73.875
20.875	74.125
20.875	74.375
20.875	74.625
20.875	74.875
20.875	75.125
20.875	75.375
20.875	75.625
20.875	75.875
20.875	76.125
20.875	76.375
20.875	76.625
20.875	76.875
20.875	77.125
20.875	77.375
20.875	77.625
20.875	77.875
20.875	78.125
20.875	78.375
20.875	78.625
20.875	78.875
20.875	79.125
20.875	79.375
20.875	79.625
20.875	79.875
20.875	80.125
20.875	80.375
20.875	80.625
20.875	80.875
20.875	81.125
20.875	81.375
20.875	81.625
20.875	81.875
20.875	82.125
20.875	82.375
20.875	82.625
20.875	82.875
20.875	83.125
20.875	83.375
20.875	83.625
20.875	83.875
20.875	84.125
20.875	84.375
20.875	84.625
20.875	84.875
20.875	85.125
20.875	85.375
20.875	85.625
20.875	85.875
20.875	86.125
20.875	86.375
20.875	86.625
21.125	70.375
21.125	70.625
21.125	70.875
21.125	71.125
21.125	71.375
21.125	72.875
21.125	73.125
21.125	73.375
21.125	73.625
21.125	73.875
21.125	74.125
21.125	74.375
21.125	74.625
21.125	74.875
21.125	75.125
21.125	75.375
21.125	75.625
21.125	75.875
21.125	76.125
21.125	76.375
21.125	76.625
21.125	76.875
21.125	77.125
21.125	77.375
21.125	77.625
21.125	77.875
21.125	78.125
21.125	78.375
21.125	78.625
21.125	78.875
21.125	79.125
21.125	79.375
21.125	79.625
21.125	79.875
21.125	80.125
21.125	80.375
21.125	80.625
21.125	80.875
21.125	81.125
21.125	81.375
21.125	81.625
21.125	81.875
21.125	82.125
21.125	82.375
21.125	82.625
21.125	82.875
21.125	83.125
21.125	83.375
21.125	83.625
21.125	83.875
21.125	84.125
21.125	84.375
21.125	84.625
21.125	84.875
21.125	85.125
21.125	85.375
21.125	85.625
21.125	85.875
21.125	86.125
21.125	86.375
21.125	86.625
21.375	70.125
21.375	70.375
21.375	70.625
21.375	70.875
21.375	71.125
21.375	71.375
21.375	71.625
21.375	71.875
21.375	72.875
21.375	73.125
21.375	73.375
21.375	73.625
21.375	73.875
21.375	74.125
21.375	74.375
21.375	74.625
21.375	74.875
21.375	75.125
21.375	75.375
21.375	75.625
21.375	75.875
21.375	76.125
21.375	76.375
21.375	76.625
21.375	76.875
21.375	77.125
21.375	77.375
21.375	77.625
21.375	77.875
21.375	78.125
21.375	78.375
21.375	78.625
21.375	78.875
21.375	79.125
21.375	79.375
21.375	79.625
21.375	79.875
21.375	80.125
21.375	80.375
21.375	80.625
21.375	80.875
21.375	81.125
21.375	81.375
21.375	81.625
21.375	81.875
21.375	82.125
21.375	82.375
21.375	82.625
21.375	82.875
21.375	83.125
21.375	83.375
21.375	83.625
21.375	83.875
21.375	84.125
21.375	84.375
21.375	84.625
21.375	84.875
21.375	85.125
21.375	85.375
21.375	85.625
21.375	85.875
21.375	86.125
21.375	86.375
21.375	86.625
21.625	69.875
21.625	70.125
21.625	70.375
21.625	70.625
21.625	70.875
21.625	71.125
21.625	71.375
21.625	71.625
21.625	71.875
21.625	72.875
21.625	73.125
21.625	73.375
21.625	73.625
21.625	73.875
21.625	74.125
21.625	74.375
21.625	74.625
21.625	74.875
21.625	75.125
21.625	75.375
21.625	75.625
21.625	75.875
21.625	76.125
21.625	76.375
21.625	76.625
21.625	76.875
21.625	77.125
21.625	77.375
21.625	77.625
21.625	77.875
21.625	78.125
21.625	78.375
21.625	78.625
21.625	78.875
21.625	79.125
21.625	79.375
21.625	79.625
21.625	79.875
21.625	80.125
21.625	80.375
21.625	80.625
21.625	80.875
21.625	81.125
21.625	81.375
21.625	81.625
21.625	81.875
21.625	82.125
21.625	82.375
21.625	82.625
21.625	82.875
21.625	83.125
21.625	83.375
21.625	83.625
21.625	83.875
21.625	84.125
21.625	84.375
21.625	84.625
21.625	84.875
21.625	85.125
21.625	85.375
21.625	85.625
21.625	85.875
21.625	86.125
21.625	86.375
21.625	86.625
21.625	86.875
21.875	69.625
21.875	69.875
21.875	70.125
21.875	70.375
21.875	70.625
21.875	70.875
21.875	71.125
21.875	71.375
21.875	71.625
21.875	71.875
21.875	72.875
21.875	73.125
21.875	73.375
21.875	73.625
21.875	73.875
21.875	74.125
21.875	74.375
21.875	74.625
21.875	74.875
21.875	75.125
21.875	75.375
21.875	75.625
21.875	75.875
21.875	76.125
21.875	76.375
21.875	76.625
21.875	76.875
21.875	77.125
21.875	77.375
21.875	77.625
21.875	77.875
21.875	78.125
21.875	78.375
21.875	78.625
21.875	78.875
21.875	79.125
21.875	79.375
21.875	79.625
21.875	79.875
21.875	80.125
21.875	80.375
21.875	80.625
21.875	80.875
21.875	81.125
21.875	81.375
21.875	81.625
21.875	81.875
21.875	82.125
21.875	82.375
21.875	82.625
21.875	82.875
21.875	83.125
21.875	83.375
21.875	83.625
21.875	83.875
21.875	84.125
21.875	84.375
21.875	84.625
21.875	84.875
21.875	85.125
21.875	85.375
21.875	85.625
21.875	85.875
21.875	86.125
21.875	86.375
21.875	86.625
21.875	86.875
21.875	87.125
21.875	87.375
21.875	87.625
21.875	87.875
21.875	88.375
22.125	69.125
22.125	69.375
22.125	69.625
22.125	69.875
22.125	70.125
22.125	70.375
22.125	70.625
22.125	70.875
22.125	71.125
22.125	71.375
22.125	71.625
22.125	71.875
22.125	72.125
22.125	72.875
22.125	73.125
22.125	73.375
22.125	73.625
22.125	73.875
22.125	74.125
22.125	74.375
22.125	74.625
22.125	74.875
22.125	75.125
22.125	75.375
22.125	75.625
22.125	75.875
22.125	76.125
22.125	76.375
22.125	76.625
22.125	76.875
22.125	77.125
22.125	77.375
22.125	77.625
22.125	77.875
22.125	78.125
22.125	78.375
22.125	78.625
22.125	78.875
22.125	79.125
22.125	79.375
22.125	79.625
22.125	79.875
22.125	80.125
22.125	80.375
22.125	80.625
22.125	80.875
22.125	81.125
22.125	81.375
22.125	81.625
22.125	81.875
22.125	82.125
22.125	82.375
22.125	82.625
22.125	82.875
22.125	83.125
22.125	83.375
22.125	83.625
22.125	83.875
22.125	84.125
22.125	84.375
22.125	84.625
22.125	84.875
22.125	85.125
22.125	85.375
22.125	85.625
22.125	85.875
22.125	86.125
22.125	86.375
22.125	86.625
22.125	86.875
22.125	87.125
22.125	87.375
22.125	87.625
22.125	87.875
22.125	88.125
22.125	88.375
22.375	69.125
22.375	69.875
22.375	70.125
22.375	70.375
22.375	70.625
22.375	70.875
22.375	71.125
22.375	71.375
22.375	71.625
22.375	71.875
22.375	72.125
22.375	72.875
22.375	73.125
22.375	73.375
22.375	73.625
22.375	73.875
22.375	74.125
22.375	74.375
22.375	74.625
22.375	74.875
22.375	75.125
22.375	75.375
22.375	75.625
22.375	75.875
22.375	76.125
22.375	76.375
22.375	76.625
22.375	76.875
22.375	77.125
22.375	77.375
22.375	77.625
22.375	77.875
22.375	78.125
22.375	78.375
22.375	78.625
22.375	78.875
22.375	79.125
22.375	79.375
22.375	79.625
22.375	79.875
22.375	80.125
22.375	80.375
22.375	80.625
22.375	80.875
22.375	81.125
22.375	81.375
22.375	81.625
22.375	81.875
22.375	82.125
22.375	82.375
22.375	82.625
22.375	82.875
22.375	83.125
22.375	83.375
22.375	83.625
22.375	83.875
22.375	84.125
22.375	84.375
22.375	84.625
22.375	84.875
22.375	85.125
22.375	85.375
22.375	85.625
22.375	85.875
22.375	86.125
22.375	86.375
22.375	86.625
22.375	86.875
22.375	87.125
22.375	87.375
22.375	87.625
22.375	87.875
22.375	88.125
22.375	88.375
22.375	88.625
22.375	88.875
22.375	92.875
22.625	70.375
